title,text,label,category
ข่าวปลอม อย่าแชร์! ประกันสังคมปล่อยกู้ดอกเบี้ยต่ำให้ทุกอาชีพ,"ตามที่มีการส่งต่อข้อความว่าประกันสังคมปล่อยกู้ดอกเบี้ยต่ำให้ทุกอาชีพ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานประกันสังคม กระทรวงแรงงาน พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีผู้โพสต์เฟซบุ๊กโดยระบุว่าประกันสังคมปล่อยกู้ดอกเบี้ยต่ำได้ทุกอาชีพ ทางสำนักงานประกันสังคม กระทรวงแรงงาน ได้ตรวจสอบข้อมูลและชี้แจงว่าข้อมูลดังกล่าวเป็นการนำชื่อสำนักงานประกันสังคมไปแอบอ้าง ซึ่งแท้จริงแล้วสำนักประกันสังคมไม่มีนโยบายปล่อยกู้หรือให้ประชาชนยืมเงิน และสำนักงานประกันสังคมไม่มีส่วนเกี่ยวข้องกับเพจดังกล่าวแต่อย่างใด",False,กู้เงิน
"ออมสินปล่อยสินเชื่อแก้หนี้เพิ่มทุน ให้ยืม 20,000 ไม่ต้องค้ำ ลูกหนี้เดิมกู้ซ้ำได้ ผ่าน MYMO จริงหรือ?","ตามที่มีข้อมูลเผยแพร่ในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องออมสินปล่อยสินเชื่อแก้หนี้เพิ่มทุน ให้ยืม 20,000 ไม่ต้องค้ำ ลูกหนี้เดิมกู้ซ้ำได้ ผ่าน MYMO ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยธนาคารออมสิน กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

ธนาคารออมสินปล่อยสินเชื่อแก้หนี้เพิ่มทุน ให้ยืม 20,000 ไม่ต้องค้ำ ลูกหนี้เดิมกู้ซ้ำได้ เป็นข่าวจริง โดยสินเชื่อแก้หนี้เพิ่มทุนของทางธนาคาร เป็นสินเชื่อเพื่อเสริมสภาพคล่องในการดำรงชีพ หรือลงทุนประกอบอาชีพภายใต้งานมหกรรมร่วมใจแก้หนี้ 4 พ.ย. 65 – 31 ม.ค. 66",True,กู้เงิน
ข่าวปลอม อย่าแชร์! กรุงไทยส่ง SMS ให้ประชาชนรับสิทธิ์ยื่นกู้เงินผ่านลิงก์,"ตามที่มีข้อความเกี่ยวกับการเงินเรื่องกรุงไทยส่ง SMS ให้ประชาชนรับสิทธิ์ยื่นกู้เงินผ่านลิงก์ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยธนาคารกรุงไทย พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการส่งต่อข้อความโดยระบุว่ากรุงไทยส่ง SMS ให้ประชาชนรับสิทธิ์ยื่นกู้เงินผ่านลิงก์ ทางธนาคารกรุงไทย ได้ตรวจสอบข้อมูลและชี้แจงว่าข้อมูลดังกล่าวเป็นข้อมูลเท็จ ซึ่งทางธนาคารไม่มีนโยบายในการส่ง SMS เพื่อเชิญชวนกู้เงิน และไม่มีการส่งลิงก์เพื่อให้ประชาชนกรอกข้อมูลผ่านเว็บไซต์แต่อย่างใด",False,กู้เงิน
"ข่าวปลอม อย่าแชร์! ออมสินให้ยืมผ่านไลน์ 100,000 บาท ผ่อน 700 บาทต่อเดือน ไม่ต้องมีผู้ค้ำ","ตามที่มีข้อความเชิญชวนในสื่อออนไลน์เกี่ยวกับเรื่องออมสินให้ยืมผ่านไลน์ 100,000 บาท ผ่อน 700 บาทต่อเดือน ไม่ต้องมีผู้ค้ำ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับธนาคารออมสิน กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีผู้โพสต์ข้อความโดยระบุว่าออมสินให้ยืมผ่านไลน์ 100,000 บาท ผ่อน 700 บาทต่อเดือน ไม่ต้องมีผู้ค้ำ ทางธนาคารออมสิน กระทรวงการคลัง ได้ตรวจสอบข้อมูลและชี้แจงว่าธนาคารไม่ได้มีการเปิดให้บริการสินเชื่อในช่องทางดังกล่าว และไม่มีความเกี่ยวข้องกับแอปพลิเคชันไลน์แต่อย่างใด ทั้งนี้ การนำตราสัญลักษณ์ของธนาคารออมสินไปใช้ในลักษณะเพื่อประชาสัมพันธ์ สร้างความน่าเชื่อถือ โดยไม่ได้รับอนุญาต ส่งผลต่อชื่อเสียงและภาพลักษณ์ของธนาคาร ซึ่งการคลิกเข้าไปในแอปพลิเคชันไลน์ดังกล่าวจะเสี่ยงต่อการถูกมิจฉาชีพหลอกลวง",False,กู้เงิน
"ข่าวปลอม อย่าแชร์! ออมสินให้กู้ยืม วงเงิน 15,000 – 300,000 บาท ดอกเบี้ย 2% ต่อเดือน กู้แบบถูกกฎหมาย","ตามที่มีการส่งต่อข้อความถึงกรณีเรื่องออมสินให้กู้ยืม วงเงิน 15,000 – 300,000 บาท ดอกเบี้ย 2% ต่อเดือน กู้แบบถูกกฎหมาย ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับธนาคารออมสิน กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการโฆษณาเชิญชวนโดยระบุว่าออมสินให้กู้ยืม วงเงิน 15,000 – 300,000 บาท ดอกเบี้ย 2% ต่อเดือน กู้แบบถูกกฎหมาย ทางธนาคารออมสิน กระทรวงการคลัง ได้ตรวจสอบข้อมูลและชี้แจงว่าธนาคารออมสินไม่มีเพจเฟซบุ๊กชื่อ Mymo by gsb banking และเพจเฟซบุ๊กดังกล่าวไม่มีความเกี่ยวข้องกับธนาคารแต่อย่างใด ซึ่งการนำตราสัญลักษณ์ของธนาคารออมสินไปใช้ประกอบสื่อโฆษณาโดยไม่ได้รับอนุญาตนั้นสร้างความเข้าใจผิดให้กับลูกค้า ขณะที่วิธีการแนบแท็บส่งข้อความเพื่อให้กดเข้าไปยื่นสมัครใช้บริการแชทใน Messenger จะเป็นการเปิดโอกาสให้มิจฉาชีพได้เข้าถึงตัว มีความเสี่ยงต่อการตกเป็นเหยื่อการหลอกลวง",False,กู้เงิน
"ข่าวปลอม อย่าแชร์! ออมสินปล่อยสินเชื่อรายวัน ให้กู้ยืม 30,000 – 500,000 บาท ผ่านไลน์","ตามที่มีข้อมูลด้านการเงินเกี่ยวกับประเด็นเรื่องออมสินปล่อยสินเชื่อรายวัน ให้กู้ยืม 30,000 – 500,000 บาท ผ่านไลน์ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยธนาคารออมสิน กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีผู้โพสต์ระบุว่าออมสินปล่อยสินเชื่อรายวัน ให้กู้ยืม 30,000 – 500,000 บาท ผ่านไลน์  ทางธนาคารออมสิน กระทรวงการคลัง ได้ตรวจสอบข้อมูลและชี้แจงว่าธนาคารไม่มีนโยบายให้บริการเงินกู้ผ่านทางแอปพลิเคชันไลน์ 

ทั้งนี้ การปรากฏชื่อและสัญลักษณ์ของธนาคารเป็นการแอบอ้างนำไปใช้โดยไม่ได้รับอนุญาต ซึ่งธนาคารไม่มีส่วนเกี่ยวข้องกับการเผยแพร่ข้อมูลดังกล่าวใด ๆ ทั้งสิ้น",False,กู้เงิน
ข่าวปลอม อย่าแชร์! ผู้บริหารธ. ออมสินสร้างบัญชีเฟซบุ๊กชื่อ ผู้ดูแล สินเชื่อออมสิน เชิญชวนประชาชนกู้เงิน,"ตามที่มีข้อมูลในสื่อออนไลน์เกี่ยวกับประเด็นเรื่องผู้บริหารธ. ออมสินสร้างบัญชีเฟซบุ๊กชื่อ ผู้ดูแล สินเชื่อออมสิน เชิญชวนประชาชนกู้เงิน ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยธนาคารออมสิน กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการบอกต่อข้อมูลโดยระบุว่าผู้บริหารธ. ออมสินสร้างบัญชีเฟซบุ๊กชื่อ ผู้ดูแล สินเชื่อออมสิน เชิญชวนประชาชนกู้เงิน ทางธนาคารออมสิน กระทรวงการคลัง ได้ตรวจสอบข้อมูลและชี้แจงว่าเพจดังกล่าวได้แอบอ้างนำภาพผู้บริหารไปใช้โดยไม่ได้รับอนุญาต ซึ่งผู้บริหารของธนาคารไม่มีส่วนเกี่ยวข้องกับการกระทำของเฟซบุ๊กดังกล่าวใด ๆ ทั้งสิ้น ข้อมูลต่าง ๆ ที่เผยแพร่ออกไปนั้นไม่ใช่ข้อมูลที่ถูกต้อง",False,กู้เงิน
ธ.ก.ส. ปล่อยสินเชื่อดอกเบี้ย 0% 6 เดือน ช่วยเหลือเกษตรกรที่ประสบภัยน้ำท่วม จริงหรือ?,"ตามที่มีการบอกต่อข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องธ.ก.ส. ปล่อยสินเชื่อดอกเบี้ย 0% 6 เดือน ช่วยเหลือเกษตรกรที่ประสบภัยน้ำท่วม ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร (ธ.ก.ส.) กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง 

ธ.ก.ส. เร่งช่วยเหลือเกษตรกรที่ประสบภัยน้้าท่วมจากพายุมู่หลาน เตรียมสินเชื่อดอกเบี้ย 0% 6 เดือนเพื่อเป็นค่าใช้จ่ายฉุกเฉิน และสินเชื่อฟื้นฟูและพัฒนาคุณภาพชีวิต วงเงิน 12,000 ล้านบาท ซึ่งจากอิทธิพลพายุมู่หลาน ทำให้เกิดวิกฤติน้ำท่วมในพื้นที่ภาคเหนือ ภาคตะวันออกเฉียงเหนือ และกำลังขยายมาในพื้นที่ภาคกลางส่งผลกระทบต่อการใช้ชีวิตของประชาชน สร้างความเสียหายต่อทรัพย์สินและพื้นที่การเกษตร ซึ่ง ธ.ก.ส.ได้เร่งดำเนินมาตรการเพื่อบรรเทาความเดือดร้อนให้แก่เกษตรกรลูกค้า โดยมอบหมายให้พนักงานในพื้นที่ที่ประสบอุทกภัยออกเยี่ยมเยียนให้กำลังใจลูกค้า และนำถุงยังชีพไปมอบเพื่อช่วยเหลือในเบื้องต้น รวมถึงสำรวจข้อมูลความเสียหายและผลกระทบจากอุทกภัย 

โดยกรอบการดำเนินงานที่จะเข้าไปดูแลกรณีได้รับความเสียหาย ธ.ก.ส. จะผ่อนผันการชำระหนี้ออกไปไม่เกิน 12 เดือน โดยไม่คิดดอกเบี้ยปรับ และสำหรับเกษตรกรผู้ปลูกข้าวที่ร่วมโครงการประกันภัยข้าวนาปี ปีการผลิต 2565 เมื่อดำเนินการสำรวจพื้นที่การเกษตรแล้วพบว่า มีความเสียหายเป็นไปตามเงื่อนไขของกรมธรรม์ ธ.ก.ส.

จะเร่งประสานงานส่วนงานที่เกี่ยวข้อง เพื่อให้ชดเชยความเสียหายโดยเร็วต่อไป",True,กู้เงิน
ข่าวปลอม อย่าแชร์! รัฐบาลจับมือออมสิน ปล่อยกู้รายละ 5 แสน ดอก 3.99% ปลอดชำระ 2 ปี สมัครออนไลน์วันนี้ ถึง 30 กย. 65,"ตามที่มีการเผยแพร่ข้อมูลสินเชื่อในประเด็นเรื่องรัฐบาลจับมือออมสิน ปล่อยกู้รายละ 5 แสน ดอก 3.99%  ปลอดชำระ 2 ปี สมัครออนไลน์วันนี้ ถึง 30 กย. 65 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย ธนาคารออมสิน กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

กรณีที่มีการเผยแพร่ข้อมูลเกี่ยวกับประเด็นรัฐบาลจับมือออมสิน ปล่อยกู้รายละ 5 แสน ดอก 3.99%  ปลอดชำระ 2 ปี สมัครออนไลน์วันนี้ ถึง 30 กย. 65 ทาง ธนาคารออมสิน กระทรวงการคลัง ได้ทำการตรวจสอบข้อเท็จจริงประเด็นโครงการสินเชื่อดอกเบี้ยต่ำที่ธนาคารออมสินให้ความช่วยเหลือผู้ประกอบการ SMEs ในภาคการท่องเที่ยวเพื่อเสริมสภาพคล่อง โดยให้กู้รายละ ไม่เกิน 5 แสนบาท ดอกเบี้ยคงที่เท่ากับ 3.99% ให้กู้ระยะเวลา 7 ปี ปลอดชำระเงินต้น 2 ปีและเปิดให้ลงทะเบียนผ่านเว็บไซต์ของธนาคารออมสินนั้น ขณะนี้สินเชื่อดังกล่าวมีผู้ขอกู้เต็มวงเงินแล้ว อีกทั้งธนาคารไม่มีนโยบายในการปล่อยสินเชื่อผ่านแอปพลิเคชันไลน์",False,กู้เงิน
"ข่าวปลอม อย่าแชร์! กรุงไทย ส่ง SMS ให้ประชาชน สามารยื่นกู้ได้ จำนวน 188,000 บาท ผ่านลิงก์","ตามที่มีข้อมูลในสื่อออนไลน์เกี่ยวกับประเด็นเรื่องกรุงไทย ส่ง SMS ให้ประชาชน สามารยื่นกู้ได้ จำนวน 188,000 บาท ผ่านลิงก์  ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยธนาคารกรุงไทย พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

กรณีที่มีผู้โพสต์ข้อความผ่านสื่อสังคมออนไลน์ว่ากรุงไทย ส่ง SMS ให้ประชาชน สามารยื่นกู้ได้ จำนวน 188,000 บาท ผ่านลิงก์ ทางธนาคารกรุงไทย ได้ตรวจสอบข้อมูลและชี้แจงว่า ข้อมูลดังกล่าวเป็นข้อมูลเท็จ ธนาคารไม่มีนโยบายในการส่ง sms เพื่อเชิญชวนกู้เงิน และไม่มีการส่งลิงก์เพื่อให้ประชาชนกรอกข้อมูลผ่านเว็บไซต์แต่อย่างใด",False,กู้เงิน
ข่าวปลอม อย่าแชร์! มุสลิมไทยได้เป็นเจ้าของบัญชีธนาคารอิสลามทุกคน สามารถกู้เงินโดยไม่ต้องใช้หนี้คืนได้,"ตามที่มีการเผยแพร่ข้อมูลบนสื่อออนไลน์เกี่ยวกับประเด็นเรื่องมุสลิมไทยได้เป็นเจ้าของบัญชีธนาคารอิสลามทุกคน สามารถกู้เงินโดยไม่ต้องใช้หนี้คืนได้ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยธนาคารอิสลามแห่งประเทศไทย พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการโพสต์ภาพบนสื่อออนไลน์และให้ข้อมูลว่าธนาคารอิสลามให้มุสลิมทุกคนเป็นเจ้าของบัญชี โดยให้ธนคารนี้ทำธุรกรรมการเงินผ่านมัสยิดได้ และสามารถกู้เงินออกมาใช้จ่ายโดยไม่ต้องเสียดอกเบี้ย หรือไม่ต้องใช้หนี้คืนยังได้นั้น ทางธนาคารอิสลามแห่งประเทศไทย ได้ตรวจสอบข้อมูลดังกล่าวและชี้แจงข้อเท็จจริงว่า ภาพที่ปรากฏเป็นการแอบอ้างใช้ภาพสื่อประชาสัมพันธ์ของมุสลิมไทยโพสต์ โดยใส่เนื้อหาที่เป็นเท็จประกอบ และ ณ เดือนพฤศจิกายน 2564 ธนาคารอิสลามมีสัดส่วนจำนวนลูกค้าเงินฝากที่นับถือศาสนาอิสลามคิดเป็น 58% ของจำนวนลูกค้าเงินฝากทั้งหมด โดยผู้ที่นับถือศาสนาอิสลามหรือมุสลิมไม่ได้เป็นเจ้าของบัญชีเงินฝากทุกคน ปัจจุบันธนาคารอิสลาม ให้บริการธุรกรรมทางการเงินผ่าน 97 สาขาทั่วประเทศเท่านั้น สำหรับโครงการ

ผลิตภัณฑ์ชุมชนซื่อสัตย์ ธนาคารอิสลามเป็นผู้พิจารณาอนุมัติสินเชื่อแก่ผู้ดูแลโครงการที่มัสยิดแต่งตั้ง ซึ่งจะเป็นลูกหนี้ตามสัญญา โดยลูกหนี้หรือผู้ดูแลโครงการดังกล่าว จะนำสินเชื่อที่ได้รับจากธนาคารอิสลามไปปล่อยสินเชื่อต่อให้แก่สัปปุรุษในพื้นที่ตามความจำเป็นในการดำรงชีพ และลูกหนี้ต้องชำระหนี้คืนธนาคารอิสลามเป็นรายงวดตามสัญญาที่ได้ตกลงไว้",False,กู้เงิน
ข่าวปลอม อย่าแชร์! ธ.กรุงไทย เปิดสินเชื่อกรุงไทยเพื่อนักสู้ ดอกเบี้ย 0.5% ผ่อนนาน 48 เดือน ติดแบล็กลิสต์ก็กู้ได้.,"ตามที่มีการเผยแพร่ข้อมูลในสื่อออนไลน์ประเด็นที่ว่า ธ.กรุงไทย เปิดสินเชื่อกรุงไทยเพื่อนักสู้ ดอกเบี้ย 0.5% ผ่อนนาน 48 เดือน ติดแบล็กลิสต์ก็กู้ได้ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยธนาคารกรุงไทย พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

กรณีที่มีการเผยแพร่ข้อมูลว่า ธ.กรุงไทย เปิดสินเชื่อกรุงไทยเพื่อนักสู้ ดอกเบี้ย 0.5% ผ่อนนาน 48 เดือน ติดแบล็กลิสต์ก็กู้ได้ ทางธนาคารกรุงไทยขอชี้แจงว่า ข้อมูลดังกล่าวนั้นไม่เป็นความจริง เพราะธนาคารไม่มีผลิตภัณฑ์สินเชื่อดังกล่าว และไม่มีส่วนเกี่ยวข้องกับบริการกู้เงินผ่านไลน์ตามที่ปรากฏในโฆษณาแต่อย่างใด ซึ่งได้มีการนำโลโก้ของธนาคารไปใช้ให้ประชาชนเกิดความเข้าใจผิด ทั้งที่ธนาคารไม่มีส่วนเกี่ยวข้องใด ๆ ตามที่มีการแอบอ้าง ทั้งนี้การโฆษณาเชิญชวนโดยแอบอ้างชื่อและโลโก้ของธนาคารจะทำให้ลูกค้ารวมถึงประชาชนคนอื่น ๆ เข้าใจผิดจนอาจตกเป็นเหยื่อของมิจฉาชีพได้ ",False,กู้เงิน
ยื่นกู้ผ่านแอปฯ กยศ. Connect ทำสัญญาได้ไม่ต้องมีคนค้ำ จริงหรือ?,"ตามที่มีการเผยแพร่ข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องยื่นกู้ผ่านแอปฯ กยศ. Connect ทำสัญญาได้ไม่ต้องมีคนค้ำ ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยกรมประชาสัมพันธ์ สำนักนายกรัฐมนตรี พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

กองทุนเงินให้กู้ยืมเพื่อการศึกษา (กยศ.) เป็นอีกหน่วยงานสำคัญของรัฐที่ทำหน้าที่ให้กู้ยืมเงินแก่นักเรียนหรือนักศึกษาที่ขาดแคลนทุนทรัพย์เพื่อเป็นค่าเล่าเรียน ค่าใช้จ่ายที่เกี่ยวเนื่องกับการศึกษา และค่าใช้จ่ายที่จำเป็นในการครองชีพระหว่างศึกษา โดยปีการศึกษา 2565 กองทุนฯ ได้เตรียมเงินงบประมาณให้กู้ยืมจำนวน 38,000 ล้านบาท เพื่อรองรับนักเรียน นักศึกษา จำนวนกว่า 600,000 คน จากรายงานของกยศ. พบว่า มีผู้ยื่นกู้แล้ว 590,796 คน รวมวงเงินให้กู้กว่า 27,881 ล้านบาท

ทั้งนี้ งบประมาณที่ให้กู้ยืมไม่ใช้เงินงบประมาณแผ่นดิน แต่ใช้เงินกองทุนที่ลูกหนี้ใช้คืนหนี้ จึงเสมือนกับเป็นเงินที่รุ่นพี่ส่งมอบโอกาสแก่รุ่นน้อง โดยกองทุนมีเงินหมุนเวียนจากการชำระคืนกว่า 30,000 ล้านบาทต่อปี ทำให้กองทุนมีเงินให้นักเรียน นักศึกษารุ่นต่อ ๆ ไป โดยไม่ต้องใช้งบประมาณแผ่นดินตั้งแต่ปีการศึกษา 2561 เป็นต้นมา ซึ่งปัจจุบัน มีผู้กู้ยืมที่อยู่ระหว่างชำระหนี้จำนวน 3,458,429 ราย แบ่งเป็น ยอดหนี้คงเหลือจำนวน 337,857 ล้านบาท อยู่ในช่วงปลอดหนี้ 1,056,958 ราย ชำระหนี้เสร็จสิ้นแล้ว 1,633,702 ราย และ เสียชีวิตทุพพลภาพ 68,369 ราย และ กยศ. จะยังคงเดินหน้าให้ความช่วยเหลือผ่านมาตรการต่าง ๆ เพื่อให้ลูกหนี้สามารถผ่อนชำระหนี้ได้ตามศักยภาพ ไม่ต้องแบกภาระดอกเบี้ยปรับ",True,กู้เงิน
"กระทรวงแรงงาน ปล่อยกู้ดอกเบี้ยต่ำผ่านสหกรณ์ออมทรัพย์ ให้กู้ได้ไม่เกินคนละ 100,000 บาท จริงหรือ?","ตามที่มีการเผยแพร่ข้อมูลในโซเชียลมีเดีย เกี่ยวกับประเด็นเรื่อง กระทรวงแรงงาน ปล่อยกู้ดอกเบี้ยต่ำผ่านสหกรณ์ออมทรัพย์ ให้กู้ได้ไม่เกินคนละ 100,000 บาท ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับกรมสวัสดิการและคุ้มครองแรงงาน กระทรวงแรงงาน พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

นายสุชาติ ชมกลิ่น รัฐมนตรีว่าการกระทรวงแรงงาน เปิดเผยว่า เทศกาลปีใหม่เป็นเทศกาลแห่งความสุขของพี่น้องแรงงานทุกคน และถือเป็นนิมิตรหมายอันดีในการส่งต่อความสุขให้ผู้ใช้แรงงาน รัฐบาลโดยการนำของพลเอกประยุทธ์ จันทร์โอชา นายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงกลาโหม พร้อมทั้ง พลเอก ประวิตร วงษ์สุวรรณ รองนายกรัฐมนตรี ที่กำกับดูแลกระทรวงแรงงาน ได้เห็นชอบให้กระทรวงแรงงานจัดหาของขวัญปีใหม่เพื่อบรรเทาความเดือดร้อนและเป็นกำลังใจให้กับพี่น้องผู้ใช้แรงงาน โดยกระทรวงแรงงานได้มอบให้กรมสวัสดิการและคุ้มครองแรงงานออกประกาศคณะกรรมการบริหารกองทุนเพื่อผู้ใช้แรงงาน เรื่อง โครงการเงินกู้เพื่อพัฒนาคุณภาพชีวิตแรงงาน เพื่อช่วยเหลือให้ผู้ใช้แรงงานที่เป็นสมาชิกสหกรณ์ออมทรัพย์ในสถานประกอบกิจการ และรัฐวิสาหกิจสามารถเข้าถึงการบริการเงินกู้ของกองทุนเพื่อผู้ใช้แรงานในการนำไปลงทุนประกอบอาชีพเสริม เพื่อพัฒนารายได้แก่ตนเองและครอบครัว โดยประกาศนี้บังคับใช้ตั้งแต่วันที่ 2 มกราคม พ.ศ. 2565 เป็นต้นไป โครงการนี้มีวงเงินในการดำเนินโครงการ 50 ล้านบาท มีระยะเวลาในการยื่นคำขอกู้ตามโครงการ ตั้งแต่วันที่ 1 มกราคม – วันที่ 31 มีนาคม พ.ศ. 2565 หรือจนกว่าจะมีสหกรณ์ออมทรัพย์ใช้บริการครบตามวงเงินที่กำหนด ซึ่งสหกรณ์ออมทรัพย์ในสถานประกอบกิจการหรือในรัฐวิสาหกิจ สามารถยื่นคำขอกู้เงินจากกองทุนเพื่อผู้ใช้แรงงานตามโครงการนี้ เพื่อนำไปให้บริการเงินกู้แก่ผู้ใช้แรงงานที่เป็นสมาชิกสหกรณ์ออมทรัพย์ ได้ไม่เกินแห่งละ 10 ล้านบาท ในอัตราดอกเบี้ยร้อยละ 0.50 ต่อปี ระยะเวลาการส่งชำระคืนสูงสุดไม่เกิน 3 ปี โดยผ่อนส่งเงินต้นพร้อมดอกเบี้ยเงินกู้เป็นงวดรายเดือน พร้อมกันนี้ผู้ใช้แรงงานที่เป็นสมาชิกสหกรณ์ออมทรัพย์กู้ได้ไม่เกินคนละ 100,000 บาท",True,กู้เงิน
ข่าวปลอม อย่าแชร์! ธ.กรุงไทย ให้ขอสินเชื่อผ่านบัตร ATM ได้ทุกอาชีพ,"ตามที่มีข่าวปรากฏในสื่อต่างๆ เกี่ยวกับประเด็นเรื่อง ธ.กรุงไทย ให้ขอสินเชื่อผ่านบัตร ATM ได้ทุกอาชีพ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย ธนาคารกรุงไทย พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีการโพสต์ให้ข้อมูลเกี่ยวกับการขอสินเชื่อผ่านบัตร ATM ของธนาคารกรุงไทย ซึ่งระบุว่าสามารถกู้ได้ทุกอาชีพ รายละ 30,000 บาทนั้น ทางธนาคารกรุงไทยได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่า ธนาคารกรุงไทยไม่มีนโยบายให้สินเชื่อผ่านบัตร ATM เป็นการแอบอ้างใช้ภาพและโลโก้ของธนาคารโฆษณาทำให้ประชาชนหลงเชื่อ",False,กู้เงิน
"ข่าวปลอม อย่าแชร์! ออมสินปล่อยสินเชื่อ QR รายวัน กู้ได้ 50,000 อนุมัติทุกอาชีพ","ตามที่มีข้อมูลสินเชื่อปรากฏในสื่อออนไลน์ เกี่ยวกับประเด็นเรื่อง ออมสินปล่อยสินเชื่อ QR รายวัน กู้ได้ 50,000 อนุมัติทุกอาชีพ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย ธนาคารออมสิน กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

กรณีการโพสต์ให้ข้อมูลสินเชื่อ QR รายวัน เมื่อต้นเดือนธันวาคมที่ผ่านมา ทางธนาคารออมสิน กระทรวงการคลังได้ตรวจสอบและชี้แจงข้อเท็จจริงว่า ธนาคารได้ชะลอให้บริการผลิตสินเชื่อ QR รายวัน โดยงดรับคำขอกู้ และการพิจารณาอนุมัติสินเชื่อ QR รายวัน มาตั้งแต่เดือนตุลาคม 2564 แล้ว ซึ่งหากพบเห็นโพสต์การให้กู้สินเชื่อ QR รายวัน ผ่านสื่อใดๆ จึงถือเป็นการเผยแพร่ข้อมูลอันเป็นเท็จ ผู้นำข้อมูลมาเผยแพร่หรือส่งต่อจึงมีความผิดตาม พรบ.คอมพิวเตอร์",False,กู้เงิน
