title,text,label,category
อย่าแชร์! สูตรฆ่าเชื้อไวรัสโควิด 19 ด้วยการสูดไอน้ำสมุนไพร,กรณีที่มีการส่งต่อข้อมูลแนะนำโดยระบุถึงการรักษาโควิด 19 ด้วยวิธีการใช้หม้อดินหรือหม้อหุงข้าวไฟฟ้าขนาดเล็กที่ต้มน้ำสมุนไพร และใช้ผ้าคลุมศีรษะเพื่อสูดไอน้ำดังกล่าว เรียกว่าการสูดไอน้ำร้อน ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่ายังไม่พบหลักฐานที่สามารถยืนยันได้ว่าการดูแลสุขภาพด้วยวิธีดังกล่าวสามารถฆ่าเชื้อโควิด 19 ได้ และวิธีการสูดไอน้ำร้อนอาจเสี่ยงในการแพร่เชื้อโควิด 19 จากการแพร่กระจายของไอความร้อนได้ ดังนั้น วิธีดังกล่าวถือว่าเป็นการบรรเทาอาการจากการติดขัดของทางเดินหายใจเพียงเท่านั้น ,False,covid-19
รัฐบาลเตรียมประกาศงดเทศกาลปีใหม่ เนื่องจากการแพร่ระบาดของโควิด เดลตาครอล XBC,ครอล XBC ทางกรมประชาสัมพันธ์ สำนักนายกรัฐมนตรี ได้ตรวจสอบข้อมูลและชี้แจงว่ากระทรวงสาธารณสุขมีการเฝ้าระวังทุกสายพันธุ์ และขณะนี้ยังไม่มีรายงานพบสายพันธุ์เดลครอน XBC ในเทศไทย และยังไม่มีเหตุการณ์เสนอให้รัฐบาลงดเทศกาลปีใหม่,False,covid-19
โควิด19 สายพันธุ์แลมบ์ดาระบาดหนักในเขตมีนบุรี หมอประสิทธิ์ ขอให้ประชาชนล็อกดาวน์ตัวเอง,"จากที่มีการส่งต่อข้อความที่ระบุว่า อจ.หมอประสิทธิ์ ออกประกาศให้ประชาชนล็อกดาวน์ครอบครัว และตัวเอง เพราะเชื้อโควิด19 สายพันธุ์แลมบ์ดาระบาดหนัก หมอจะเอาไม่อยู่แล้ว ขอความร่วมมือให้ช่วยกันส่งต่อกลุ่มไลน์ เพื่อตัวเราเองและเพื่อนร่วมโลกนั้น ทางคณะแพทยศาสตร์ศิริราชพยาบาลได้ชี้แจงว่าเป็นการนำข้อมูลเท็จมาส่งต่ออีกครั้ง ซึ่งเรื่องดังกล่าวเคยมีการส่งคลิปเสียงในประเด็นเดียวกันหลายครั้งแล้ว โดยขอยืนยันว่าข้อมูลทั้งในรูปแบบข้อความ และคลิปเสียง ไม่ได้เป็นข้อมูลที่มาจาก ศ.ดร.นพ.ประสิทธิ์ วัฒนาภา คณบดีคณะแพทยศาสตร์ศิริราชพยาบาลแต่อย่างใด

ซึ่งหากมีการการบอกกล่าวในเรื่องสุขภาพแก่ประชาชนคนไทย ของ ศ.ดร.นพ.ประสิทธิ์ วัฒนาภา คณบดีคณะแพทยศาสตร์ศิริราชพยาบาล จะต้องปรากฏทั้งภาพและเสียงพร้อมกัน หรือปรากฏสัญลักษณ์ขององค์กรในรูปของเอกสารข่าวเท่านั้น",False,covid-19
สิทธิบัตรทองสำหรับผู้ป่วยโควิด 19 สามารถลงทะเบียนรับยาฟรี ผ่าน 4 แอปฯ,สปสช.ร่วมกับ 4 ผู้ให้บริการด้านสุขภาพดิจิทัล ดูแลผู้ป่วยโควิดผ่านบริการการแพทย์ทางไกล (Telemedicine) พร้อมบริการจัดส่งยาถึงบ้าน ครอบคลุมสิทธิรักษาพยาบาล สิทธิบัตรทอง 30 บาท หรือสิทธิหลักประกันสุขภาพแห่งชาติ เริ่มตั้งแต่ 11 กรกฎาคม 2565 และสวัสดิการพนักงานส่วนท้องถิ่น ได้ยกเลิกการดูแลผู้ป่วยโควิดผ่านบริการการแพทย์ทางไกล สิทธิสวัสดิการข้าราชการ และสิทธิประกันสังคมหรือผู้ประกันตน  เมื่อประชาชนสิทธิบัตรทอง และสวัสดิการพนักงานส่วนท้องถิ่น ตรวจ ATK ขึ้น 2 ขีด ติดเชื้อโควิด 19 สามารถเลือกลงทะเบียน เพื่อพบแพทย์ผ่านออนไลน์ ซักถามและจ่ายยาตามอาการ (หากเข้าเกณฑ์ได้รับยาฟาวิพิราเวียร์หรือยาโมลนูพิราเวียร์ตามดุลยพินิจของแพทย์) พร้อมจัดส่งถึงบ้าน ฟรี ไม่เสียค่าใช้จ่ายเลือกอย่างใดอย่างหนึ่ง ,True,covid-19
ผู้ที่ทานเนื้อวัว นมวัว เป็นประจำ จะทำให้เลือดเป็นกรด เชื้อไวรัสโควิด 19 เจริญเติบโตได้ง่าย,"ตามที่มีการเผยแพร่ข้อมูลในสื่อออนไลน์เกี่ยวกับประเด็นด้านสุขภาพเรื่องผู้ที่ทานเนื้อวัว นมวัว เป็นประจำ จะทำให้เลือดเป็นกรด เชื้อไวรัสโควิด 19 เจริญเติบโตได้ง่าย ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย สำนักโภชนาการ กรมอนามัย กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ
กรณีการเผยแพร่ข้อมูลว่าผู้ที่ทานเนื้อวัว นมวัว เป็นประจำ จะทำให้เลือดเป็นกรด เชื้อไวรัสโควิด 19 เจริญเติบโตได้ง่าย ทางสำนักโภชนาการ กรมอนามัย กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่าความเป็นกรดด่างของเลือด ไม่ได้มีการเปลี่ยนแปลงได้ง่าย ด้วยการรับประทานอาหารเพียงอย่างเดียว ระบบการทำงานร่างกายจะมีกลไกการควบคุมอวัยวะในร่างกายให้ทำงานได้ตามปกติ การกินอาหารที่เป็นกรดหรือด่าง จึงไม่สามารถที่จะลดหรือทำลายไวรัสโควิดในร่างกายได้
โดยข้อมูลข้างต้นไม่เป็นความจริง และทำให้เกิดความเข้าใจผิดในการรับประทานอาหาร เนื้อวัวและนมวัว ซึ่งควรกินอาหารให้ครบ 5 หมู่ แต่ละหมู่ให้หลากหลาย ปริมาณ สัดส่วนที่เหมาะสม มีคุณค่าทางโภชนาการครบถ้วน เพียงพอ มีสุขอนามัยส่วนบุคคลที่ดี ร่วมกับการออกกำลังกายอย่างเหมาะสมและสม่ำเสมอ นอนหลับพักผ่อนให้เพียง",False,covid-19
อสม. เกณฑ์ผู้สูงอายุที่มีโรคประจำตัว ฉีดวัคซีนโควิด 19 เพื่อทดลองยา                                                            ,"ตามที่มีข่าวปรากฏในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องอสม. เกณฑ์ผู้สูงอายุที่มีโรคประจำตัว ฉีดวัคซีนโควิด 19 เพื่อทดลองยา ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับกรมสนับสนุนบริการสุขภาพ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

หลังจากที่มีผู้โพสต์ข้อความว่าอสม. ได้รับคำสั่งให้เกณฑ์ชาวบ้าน ที่เป็นผู้สูงอายุและมีโรคประจำตัว ฉีดวัคซีนโควิด 19 เพื่อทดลองยา เพราะถ้าหากคนกลุ่มนี้เสียชีวิตจะได้อ้างว่าเสียชีวิตจากโรคประจำตัว โดยกรมสนับสนุนบริการสุขภาพ กระทรวงสาธารณสุข ได้ตรวจสอบและชี้แจงว่าเป็นข้อมูลเท็จ เพราะกลุ่มเป้าหมายในการฉีดวัคซีนเป็นไปตามหลักสากล",False,covid-19
โรงพยาบาลสังกัดกทม. 11 แห่ง เปิดฉีดวัคซีนโควิด 19 เข็มกระตุ้นฟรี,"ตามที่มีข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องโรงพยาบาลสังกัดกทม. 11 แห่ง เปิดฉีดวัคซีนโควิด 19 เข็มกระตุ้นฟรี ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานประชาสัมพันธ์ กรุงเทพมหานคร พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

สำนักอนามัย และสำนักการแพทย์ ได้รายงานสถานการณ์โรคโควิด 19 ประเทศไทย มีแนวโน้มพบผู้ติดเชื้อมากขึ้น โดยมีผู้ป่วยเข้ารับการรักษาในโรงพยาบาล ผู้ป่วยอาการหนัก ผู้ป่วยเสียชีวิตเพิ่มขึ้น โดยเฉพาะในช่วง 2 สัปดาห์ที่ผ่านมา ซึ่งเป็นไปตามคาดการณ์ช่วงขาขึ้นของการระบาด โดยเฉพาะ กทม. และปริมณฑล และจังหวัดท่องเที่ยว ภาคตะวันออก และภาคใต้ ซึ่งมีนักท่องเที่ยวทั้งคนไทยและต่างชาติ และการจัดกิจกรรมรวมกลุ่มคน โดยยอดผู้ติดเชื้อโควิด 19 ในพื้นที่ กทม. เมื่อวันที่ 29 พ.ย. 65 มีผู้ป่วย 755 ราย ไม่มีผู้เสียชีวิต ทั้งนี้ ในส่วนของยา เวชภัณฑ์ และเตียงยังมีเพียงพอ",True,covid-19
สธ. สั่งทุกรพ. เปิดจุดฉีดวัคซีนโควิด 19 กลุ่มเสี่ยง 608,ปลัดกระทรวงสาธารณสุข แจงผู้ป่วยโควิดเพิ่มขึ้นเป็นไปตามคาดการณ์ ประชาชนสนใจเข้ารับวัคซีนป้องกันมากขึ้น สั่งทุกโรงพยาบาลเปิดจุดบริการฉีดวัคซีนพร้อมประชาสัมพันธ์ให้ประชาชนทราบ หากวอล์กอินเข้ามาคนเดียวก็ขอให้ฉีด เพื่อให้ประชาชนเข้าถึงมากที่สุด เนื่องจากวัคซีนมีเพียงพอ พร้อมทั้งจัดบริการเชิงรุกฉีดกลุ่มเสี่ยง 608 ถึงในพื้นที่,True,covid-19
ศูนย์ฉีดวัคซีนกระทรวงสาธารณสุข งดให้บริการในวันที่ 30 พ.ย. 65 ,"ตามที่มีข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องศูนย์ฉีดวัคซีนกระทรวงสาธารณสุข งดให้บริการในวันที่ 30 พ.ย. 65 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

ศูนย์ฉีดวัคซีนกระทรวงสาธารณสุข งดบริการวันพุธที่ 30 พ.ย. 2565 และจะเปิดให้บริการทุกวันอังคาร เวลา 09.00 – 14.00 น. ในเดือนธันวาคม 2565 เป็นวัคซีนไฟเซอร์ (ไม่มีโมเดอร์นา) สำหรับอายุ 12 ปีขึ้นไป",True,covid-19
สิทธิบัตรทองสำหรับผู้ป่วยโควิด 19 สามารถลงทะเบียนรับยาฟรี ผ่าน 4 แอปฯ จริงหรือ,"ตามที่มีการนำเสนอข่าวประเด็นเรื่องสิทธิบัตรทองสำหรับผู้ป่วยโควิด 19 สามารถลงทะเบียนรับยาฟรี ผ่าน 4 แอปฯ  ทางศูนย์ต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานหลักประกันสุขภาพแห่งชาติ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง 

สปสช.ร่วมกับ 4 ผู้ให้บริการด้านสุขภาพดิจิทัล ดูแลผู้ป่วยโควิดผ่านบริการการแพทย์ทางไกล (Telemedicine) พร้อมบริการจัดส่งยาถึงบ้าน ครอบคลุมสิทธิรักษาพยาบาล สิทธิบัตรทอง 30 บาท หรือสิทธิหลักประกันสุขภาพแห่งชาติ เริ่มตั้งแต่ 11 กรกฎาคม 2565 และสวัสดิการพนักงานส่วนท้องถิ่น ได้ยกเลิกการดูแลผู้ป่วยโควิดผ่านบริการการแพทย์ทางไกล สิทธิสวัสดิการข้าราชการ และสิทธิประกันสังคมหรือผู้ประกันตน  เมื่อประชาชนสิทธิบัตรทอง และสวัสดิการพนักงานส่วนท้องถิ่น ตรวจ ATK ขึ้น 2 ขีด ติดเชื้อโควิด 19 สามารถเลือกลงทะเบียน เพื่อพบแพทย์ผ่านออนไลน์ ซักถามและจ่ายยาตามอาการ (หากเข้าเกณฑ์ได้รับยาฟาวิพิราเวียร์หรือยาโมลนูพิราเวียร์ตามดุลยพินิจของแพทย์) พร้อมจัดส่งถึงบ้าน ฟรี ไม่เสียค่าใช้จ่ายเลือกอย่างใดอย่างหนึ่ง ",True,covid-19
อย่าแชร์! อวัยวะเพศชายสั้นลงหลังหายจากการติดเชื้อโควิด 19,"ตามที่มีการบอกต่อข้อมูลในสื่อออนไลน์เกี่ยวกับประเด็นเรื่องอวัยวะเพศชายสั้นลงหลังหายจากการติดเชื้อโควิด 19 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมการแพทย์ กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการโพสต์ข้อความด้านสุขภาพโดยระบุว่าอวัยวะเพศชายสั้นลงหลังหายจากการติดเชื้อโควิด 19 ทางกรมการแพทย์ กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่าจากการศึกษาในปัจจุบันยังไม่พบหลักฐานที่ชัดเจนที่แสดงถึงความสัมพันธ์ของการติดเชื้อโควิด 19 ต่อปัญหาการแข็งตัวของอวัยวะเพศ หรือทำให้อวัยวะเพศชายหดสั้นลง ซึ่งยังต้องมีการศึกษาเพิ่มเติมในอนาคต",False,covid-19
อย่าแชร์! พบ อสม. เสียชีวิตเดือนละ 600 ราย จากการเป็นตัวอย่างฉีดวัคซีนป้องกันโควิด 19,"ตามที่มีการเผยแพร่ข้อมูลสุขภาพในสื่อสังคมออนไลน์เกี่ยวกับประเด็นเรื่องพบ อสม. เสียชีวิตเดือนละ 600 ราย จากการเป็นตัวอย่างฉีดวัคซีนป้องกันโควิด 19 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับกรมสนับสนุนบริการสุขภาพ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการโพสต์ชวนเชื่อเกี่ยวกับสุขภาพในเฟซบุ๊กโดยระบุว่าพบ อสม. เสียชีวิตเดือนละ 600 ราย จากการเป็นตัวอย่างฉีดวัคซีนป้องกันโควิด 19 ทางกรมสนับสนุนบริการสุขภาพ กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่าการกล่าวอ้างจากแหล่งข่าวว่าเกิดจากการฉีดวัคซีนนั้นไม่เป็นความจริงแต่อย่างใด

และเรื่องการเสียชีวิตของ อสม.ทั่วประเทศ เกิดจากสาเหตุที่แตกต่างกันไป ส่วนใหญ่เกิดจากการเจ็บป่วยด้วยโรคต่างๆ ,โรคชรา อุบัติเหตุ ",False,covid-19
ศูนย์ฉีดวัคซีนโควิด 19 กทม. อาคารกีฬาเวสน์ 1 จะเปิดให้บริการถึงเดือนพ.ย.,"ตามที่มีข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องศูนย์ฉีดวัคซีนโควิด 19 กทม. อาคารกีฬาเวสน์ 1 จะเปิดให้บริการถึงเดือนพ.ย. ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานประชาสัมพันธ์ กรุงเทพมหานคร พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

ศูนย์ฉีดวัคซีนป้องกันโรคโควิด 19 กรุงเทพมหานคร ณ อาคารกีฬาเวสน์ 1 ศูนย์เยาวชนกรุงเทพมหานคร (ไทย – ญี่ปุ่น) เขตดินแดง ได้เปิดให้บริการแก่ผู้มีอายุ 5 ปีขึ้นไป ทุกสัญชาติ สำหรับวัคซีนทุกเข็ม ดังนี้

– เปิดให้บริการทุกวัน ถึงวันที่ 31 ตุลาคม 2565
– ส่วนในเดือนพฤศจิกายน จะเปิดให้บริการเฉพาะวันเสาร์ – อาทิตย์ และจะหยุดให้บริการเป็นเดือนสุดท้าย
– ผู้ประสงค์รับวัคซีนสามารถเข้ารับบริการได้โดยจองผ่านแอป QueQ หรือวอล์คอิน (Walk in) ระหว่างเวลา 08.00 – 16.00 น.
– ผู้สูงอายุ 60 ปีขึ้นไป ผู้มีโรคประจำตัว 7 กลุ่มโรค และหญิงตั้งครรภ์ ควรเข้ารับบริการฉีดวัคซีนป้องกันโรคโควิด 19 เพื่อสร้างภูมิคุ้มกัน ลดความรุนแรงของอาการ และลดโอกาสการเสียชีวิต",True,covid-19
อย่าแชร์! ดื่มน้ำมะพร้าว น้ำมะนาว และเกลือรวมกัน สามารถรักษาโควิด 19 ให้หายได้ใน 2 ชม.,"ตามที่ได้มีข้อมูลด้านสุขภาพในประเด็นเรื่องดื่มน้ำมะพร้าว น้ำมะนาว และเกลือรวมกัน สามารถรักษาโควิด 19 ให้หายได้ใน 2 ชม. ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีคำแนะนำที่ระบุว่าดื่มน้ำมะพร้าว น้ำมะนาว และเกลือรวมกัน สามารถรักษาโควิด 19 ให้หายได้ใน 2 ชม. ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่าการรับประทานน้ำมะพร้าว น้ำมะนาว และเกลือรวมกัน จะสามารถหายภายใน 2 ชั่วโมง ไม่มีผลป้องกันโควิดได้ เป็นการกล่าวอ้างที่เกินจริง ซึ่งการกระทำดังกล่าวยังไม่มีรายงานทางการแพทย์ยืนยันว่าช่วยฆ่าเชื้อไวรัสได้ ซึ่งหากผู้ป่วยพบว่าตนเองติดเชื้อไวรัสโควิด 19 ควรดำเนินการเข้ารับการรักษาตามแนวทางที่กระทรวงสาธารณสุขกำหนดตามสิทธิการรักษา หากต้องการใช้การแพทย์แผนไทย การแพทย์ทางเลือก และสมุนไพรร่วมกับการรักษา ควรขอรับการปรึกษาจากแพทย์แผนไทย แพทย์แผนไทยประยุกต์ หรือบุคลากรทางการแพทย์ที่มีความรู้เพื่อให้การดูแลรักษาอย่างถูกต้องและปลอดภัยต่อไป",False,covid-19
อย่าแชร์! เสพกัญชาทำให้เชื้อโควิด 19 ฝังตัวไม่ได้,"ตามที่ได้มีคำแนะนำในสื่อออนไลน์เกี่ยวกับประเด็นเรื่องเสพกัญชาทำให้เชื้อโควิด 19 ฝังตัวไม่ได้ ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงกับกรมควบคุมโรค กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการส่งต่อข้อความโดยระบุว่าเสพกัญชาทำให้เชื้อโควิด 19 ฝังตัวไม่ได้ ทางกรมควบคุมโรค กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่าปัจจุบันยังไม่มีงานวิจัยทางการแพทย์ที่ยืนยันว่ากัญชาจะทำให้เชื้อโควิด 19 ฝังตัวไม่ได้",False,covid-19
กรมวิทย์ฯ เผยไทยยังไม่พบโควิด 19 สายพันธุ์ BQ.1.1 และสายพันธุ์ XBB ,"ตามที่มีการเผยแพร่ข้อมูลในสื่อออนไลน์ต่าง ๆ เกี่ยวกับประเด็นเรื่องกรมวิทย์ฯ เผยไทยยังไม่พบโควิด 19 สายพันธุ์ BQ.1.1 และสายพันธุ์ XBB ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมวิทยาศาสตร์การแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

กรณีที่มีข่าวในต่างประเทศตรวจพบโอมิครอนกลายพันธุ์ตัวใหม่ ไม่ว่าจะเป็น  “BQ.1.1” และ “XBB” สามารถแพร่เชื้อได้เร็ว และดื้อภูมิคุ้มกันมากกว่าทุกสายพันธุ์นั้น ขอชี้แจงว่าจากข้อมูลการเฝ้าระวังการกลายพันธุ์ของเชื้อโควิด 19 กรมวิทยาศาสตร์การแพทย์ร่วมกับเครือข่ายทั่วประเทศ ยังไม่มีรายงานการตรวจพบสายพันธุ์ดังกล่าวในประเทศไทย ซึ่งขณะนี้เชื้อโควิด 19 ที่แพร่ระบาดในประเทศไทยส่วนใหญ่เป็น “โอมิครอน” สายพันธุ์ย่อย BA.5",True,covid-19
อย่าแชร์! สูตรฆ่าเชื้อไวรัสโควิด 19 ด้วยการสูดไอน้ำสมุนไพร,"ตามที่ได้มีคำแนะนำในประเด็นเรื่องสูตรฆ่าเชื้อไวรัสโควิด 19 ด้วยการสูดไอน้ำสมุนไพร ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ
กรณีที่มีการส่งต่อข้อมูลแนะนำโดยระบุถึงการรักษาโควิด 19 ด้วยวิธีการใช้หม้อดินหรือหม้อหุงข้าวไฟฟ้าขนาดเล็กที่ต้มน้ำสมุนไพร และใช้ผ้าคลุมศีรษะเพื่อสูดไอน้ำดังกล่าว เรียกว่าการสูดไอน้ำร้อน ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่ายังไม่พบหลักฐานที่สามารถยืนยันได้ว่าการดูแลสุขภาพด้วยวิธีดังกล่าวสามารถฆ่าเชื้อโควิด 19 ได้ และวิธีการสูดไอน้ำร้อนอาจเสี่ยงในการแพร่เชื้อโควิด 19 จากการแพร่กระจายของไอความร้อนได้ ดังนั้น วิธีดังกล่าวถือว่าเป็นการบรรเทาอาการจากการติดขัดของทางเดินหายใจเพียงเท่านั้น ",False,covid-19
อย่าแชร์! รายชื่อยาทั้ง 6 ชนิด ที่ควรซื้อติดบ้านไว้รักษาโควิด 19 ด้วยตัวเอง,"ตามที่ได้มีการส่งต่อข้อมูลในประเด็นเรื่องรายชื่อยาทั้ง 6 ชนิด ที่ควรซื้อติดบ้านไว้รักษาโควิด 19 ด้วยตัวเอง ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมการแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการส่งต่อข้อมูลเรื่องยารักษาโควิด 19 ที่ต้องเตรียมไว้เพื่อรักษาตนเองที่บ้าน 6 ชนิด คือ ยาพาราเซตามอล แอมบรอกซอล เดกซ์โทรเมทอร์แฟน คลอเฟนิรามีน วิตามินซี และฟ้าทะลายโจรนั้น ทางกรมการแพทย์ กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่าผู้ป่วยโควิด 19 ที่ต้องการเข้าร่วมโครงการ home isolation ต้องได้รับการอนุญาตจากแพทย์เท่านั้น โดยการจ่ายยารักษาผู้ป่วยที่กักตัวที่บ้านเป็นไปตามที่แพทย์ประเมินอาการรายบุคคล เพราะการรับประทานยาเอง อาจทำให้เกิดอันตรายจากภาวะแทรกซ้อนของยาได้",False,covid-19
อย่าแชร์! รับวัคซีนเข็ม 4 แบบแปะฉีดตัวเองที่บ้าน จะกลายเป็นคนติดยา,ตามที่มีการบอกต่อข้อมูลเรื่องรับวัคซีนเข็ม 4 แบบแปะฉีดตัวเองที่บ้าน จะกลายเป็นคนติดยา ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมวิทยาศาสตร์การแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ,False,covid-19
ศูนย์ฉีดวัคซีนกลางบางซื่อ เปิดจองฉีดวัคซีนเข็ม 3 ไฟเซอร์เด็ก สำหรับเด็กเล็กอายุ 5-11 ปี ,ตามที่มีการเผยแพร่ข้อมูลเกี่ยวกับสุขภาพในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องศูนย์ฉีดวัคซีนกลางบางซื่อ เปิดจองฉีดวัคซีนเข็ม 3 ไฟเซอร์เด็ก สำหรับเด็กเล็กอายุ 5-11 ปี ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับสถาบันโรคผิวหนัง กรมการแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าว เป็นข้อมูลจริง,True,covid-19
อย่าแชร์!  ทานเนื้อวัว นมวัว ประจำเลือดมักเป็นกรด จะทำให้เชื้อไวรัสโควิด 19 เจริญเติบโตได้เป็นอย่างดี,"ตามที่มีการเผยแพร่ข้อมูลในสื่อออนไลน์เกี่ยวกับประเด็นด้านสุขภาพเรื่องทานเนื้อวัว นมวัว ประจำเลือดมักเป็นกรด จะทำให้เชื้อไวรัสโควิด 19 เจริญเติบโตได้เป็นอย่างดี ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักโภชนาการ กรมอนามัย กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

กรณีการเผยแพร่ข้อมูลว่าผู้ที่ทานเนื้อวัว นมวัวเป็นประจำทำให้เลือดในร่างกายเป็นกรด ซึ่งเมื่อเจอกับเชื้อไวรัสโควิด 19 ทำให้เชื้อเติบโตได้เป็นอย่างดีนั้น ทางสำนักโภชนาการ กรมอนามัย กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่าความเป็นกรดด่างของเลือด ไม่ได้มีการเปลี่ยนแปลงได้ง่ายด้วยการรับประทานอาหารเพียงอย่างเดียว ระบบการทำงานร่างกายจะมีกลไกการควบคุมอวัยวะในร่างกายให้ทำงานได้ตามปกติ การกินอาหารที่เป็นกรดหรือด่าง จึงไม่สามารถที่จะลดหรือทำลายไวรัสโควิดในร่างกายได้",False,covid-19
